date,timeofday,condition,rep,SoilTemp,SoilMoisture
2021-07-15,18:34,HighLight,RH2,27.19,0.01
2021-07-15,18:35,DARK,FD2,27.0,642.73
2021-07-15,18:35,DARK,FD6,NA,534.1
2021-07-15,18:35,DARK,FD1,NA,469.73
2021-07-15,18:35,DARK,RD10,NA,625.92
2021-07-15,18:35,DARK,MD5,NA,635.8
2021-07-15,18:35,DARK,MD6,27.0,406.03
2021-07-15,18:35,DARK,MD1,27.31,570.44
2021-07-15,18:35,DARK,RD3,27.0,640.25
2021-07-15,18:35,DARK,RD6,NA,625.8
2021-07-15,18:35,HighLight,MH1,27.06,1.91
2021-07-15,18:35,HighLight,RH10,27.0,0.0
2021-07-15,18:35,HighLight,FH5,27.0,0.0
2021-07-15,18:35,HighLight,FH4,NA,0.0
2021-07-15,18:35,HighLight,RH5,NA,2.65
2021-07-15,18:35,HighLight,MH6,NA,0.0
2021-07-15,18:35,HighLight,MH5,27.0,0.0
2021-07-15,18:35,HighLight,FH2,27.25,0.0
2021-07-15,18:35,HighLight,RH2,27.25,0.0
2021-07-15,18:36,DARK,FD2,27.0,640.64
2021-07-15,18:36,DARK,FD6,NA,532.92
2021-07-15,18:36,DARK,FD1,NA,468.16
2021-07-15,18:36,DARK,RD10,NA,624.4
2021-07-15,18:36,DARK,MD5,NA,634.0
2021-07-15,18:36,DARK,MD6,27.0,403.94
2021-07-15,18:36,DARK,MD1,27.31,568.95
2021-07-15,18:36,DARK,RD3,27.0,639.03
2021-07-15,18:36,DARK,RD6,NA,623.44
2021-07-15,18:36,HighLight,MH1,27.0,1.71
2021-07-15,18:36,HighLight,RH10,27.0,0.0
2021-07-15,18:36,HighLight,FH5,27.0,0.0
2021-07-15,18:36,HighLight,FH4,NA,0.03
2021-07-15,18:36,HighLight,RH5,NA,3.02
2021-07-15,18:36,HighLight,MH6,NA,0.0
2021-07-15,18:36,HighLight,MH5,27.0,0.21
2021-07-15,18:36,HighLight,FH2,27.19,0.0
2021-07-15,18:36,HighLight,RH2,27.19,0.01
2021-07-15,18:37,DARK,FD2,27.0,641.98
2021-07-15,18:37,DARK,FD6,NA,532.02
2021-07-15,18:37,DARK,FD1,NA,469.12
2021-07-15,18:37,DARK,RD10,NA,623.87
2021-07-15,18:37,DARK,MD5,NA,632.67
2021-07-15,18:37,DARK,MD6,27.0,406.63
2021-07-15,18:37,DARK,MD1,27.31,570.67
2021-07-15,18:37,DARK,RD3,27.5,640.06
2021-07-15,18:37,DARK,RD6,NA,623.63
2021-07-15,18:37,HighLight,MH1,27.06,1.83
2021-07-15,18:37,HighLight,RH10,27.0,0.0
2021-07-15,18:37,HighLight,FH5,27.0,0.0
2021-07-15,18:37,HighLight,FH4,NA,0.0
2021-07-15,18:37,HighLight,RH5,NA,2.45
2021-07-15,18:37,HighLight,MH6,NA,0.0
2021-07-15,18:37,HighLight,MH5,27.0,0.0
2021-07-15,18:37,HighLight,FH2,27.19,0.0
2021-07-15,18:37,HighLight,RH2,27.19,0.0
2021-07-15,18:38,DARK,FD2,27.0,640.28
2021-07-15,18:38,DARK,FD6,NA,533.77
2021-07-15,18:38,DARK,FD1,NA,467.59
2021-07-15,18:38,DARK,RD10,NA,626.37
2021-07-15,18:38,DARK,MD5,NA,633.93
2021-07-15,18:38,DARK,MD6,27.0,404.71
2021-07-15,18:38,DARK,MD1,27.31,568.77
2021-07-15,18:38,DARK,RD3,27.5,638.99
2021-07-15,18:38,DARK,RD6,NA,623.44
2021-07-15,18:38,HighLight,MH1,27.06,1.72
2021-07-15,18:38,HighLight,RH10,27.0,0.0
2021-07-15,18:38,HighLight,FH5,27.0,0.0
2021-07-15,18:38,HighLight,FH4,NA,0.09
2021-07-15,18:38,HighLight,RH5,NA,2.85
2021-07-15,18:38,HighLight,MH6,NA,0.01
2021-07-15,18:38,HighLight,MH5,27.0,0.0
2021-07-15,18:38,HighLight,FH2,27.25,0.0
2021-07-15,18:38,HighLight,RH2,27.25,0.0
2021-07-15,18:39,DARK,FD2,27.0,640.85
2021-07-15,18:39,DARK,FD6,NA,532.75
2021-07-15,18:39,DARK,FD1,NA,467.3
2021-07-15,18:39,DARK,RD10,NA,624.42
2021-07-15,18:39,DARK,MD5,NA,633.75
2021-07-15,18:39,DARK,MD6,27.0,404.11
2021-07-15,18:39,DARK,MD1,27.31,568.71
2021-07-15,18:39,DARK,RD3,27.5,638.16
2021-07-15,18:39,DARK,RD6,NA,624.54
2021-07-15,18:39,HighLight,MH1,27.06,2.14
2021-07-15,18:39,HighLight,RH10,27.0,0.0
2021-07-15,18:39,HighLight,FH5,27.0,0.0
2021-07-15,18:39,HighLight,FH4,NA,0.0
2021-07-15,18:39,HighLight,RH5,NA,2.12
2021-07-15,18:39,HighLight,MH6,NA,0.03
2021-07-15,18:39,HighLight,MH5,27.0,0.0
2021-07-15,18:39,HighLight,FH2,27.19,0.0
2021-07-15,18:39,HighLight,RH2,27.19,0.0
2021-07-15,18:40,DARK,FD2,27.0,642.45
2021-07-15,18:40,DARK,FD6,NA,534.22
2021-07-15,18:40,DARK,FD1,NA,468.78
2021-07-15,18:40,DARK,RD10,NA,626.08
2021-07-15,18:40,DARK,MD5,NA,635.75
2021-07-15,18:40,DARK,MD6,27.0,406.15
2021-07-15,18:40,DARK,MD1,27.25,570.47
2021-07-15,18:40,DARK,RD3,27.0,639.19
2021-07-15,18:40,DARK,RD6,NA,625.93
2021-07-15,18:40,HighLight,MH1,27.0,2.03
2021-07-15,18:40,HighLight,RH10,27.0,0.0
2021-07-15,18:40,HighLight,FH5,27.0,0.0
2021-07-15,18:40,HighLight,FH4,NA,0.02
2021-07-15,18:40,HighLight,RH5,NA,1.96
2021-07-15,18:40,HighLight,MH6,NA,0.01
2021-07-15,18:40,HighLight,MH5,27.0,0.0
2021-07-15,18:40,HighLight,FH2,27.19,0.0
2021-07-15,18:40,HighLight,RH2,27.19,0.0
2021-07-15,18:41,DARK,FD2,27.0,640.48
2021-07-15,18:41,DARK,FD6,NA,534.18
2021-07-15,18:41,DARK,FD1,NA,467.8
2021-07-15,18:41,DARK,RD10,NA,626.01
2021-07-15,18:41,DARK,MD5,NA,635.15
2021-07-15,18:41,DARK,MD6,27.0,404.75
2021-07-15,18:41,DARK,MD1,27.25,568.69
2021-07-15,18:41,DARK,RD3,27.0,637.83
2021-07-15,18:41,DARK,RD6,NA,624.76
2021-07-15,18:41,HighLight,MH1,27.0,1.79
2021-07-15,18:41,HighLight,RH10,27.0,0.0
2021-07-15,18:41,HighLight,FH5,27.0,0.0
2021-07-15,18:41,HighLight,FH4,NA,0.0
2021-07-15,18:41,HighLight,RH5,NA,2.9
2021-07-15,18:41,HighLight,MH6,NA,0.0
2021-07-15,18:41,HighLight,MH5,27.0,0.0
2021-07-15,18:41,HighLight,FH2,27.12,0.0
2021-07-15,18:41,HighLight,RH2,27.12,0.0
2021-07-15,18:42,DARK,FD2,27.0,640.32
2021-07-15,18:42,DARK,FD6,NA,532.41
2021-07-15,18:42,DARK,FD1,NA,467.3
2021-07-15,18:42,DARK,RD10,NA,625.75
2021-07-15,18:42,DARK,MD5,NA,633.91
2021-07-15,18:42,DARK,MD6,27.0,403.82
2021-07-15,18:42,DARK,MD1,27.25,568.45
2021-07-15,18:42,DARK,RD3,27.0,638.89
2021-07-15,18:42,DARK,RD6,NA,623.07
2021-07-15,18:42,HighLight,MH1,26.94,1.75
2021-07-15,18:42,HighLight,RH10,27.0,0.0
2021-07-15,18:42,HighLight,FH5,27.0,0.0
2021-07-15,18:42,HighLight,FH4,NA,0.02
2021-07-15,18:42,HighLight,RH5,NA,2.82
2021-07-15,18:42,HighLight,MH6,NA,0.0
2021-07-15,18:42,HighLight,MH5,27.0,0.0
2021-07-15,18:42,HighLight,FH2,27.12,0.0
2021-07-15,18:42,HighLight,RH2,27.12,0.01
2021-07-15,18:43,DARK,FD2,27.0,642.3
2021-07-15,18:43,DARK,FD6,NA,533.89
2021-07-15,18:43,DARK,FD1,NA,468.52
2021-07-15,18:43,DARK,RD10,NA,625.72
2021-07-15,18:43,DARK,MD5,NA,635.68
2021-07-15,18:43,DARK,MD6,27.0,405.6
2021-07-15,18:43,DARK,MD1,27.25,569.64
2021-07-15,18:43,DARK,RD3,27.0,640.59
2021-07-15,18:43,DARK,RD6,NA,625.18
2021-07-15,18:43,HighLight,MH1,27.0,1.79
2021-07-15,18:43,HighLight,RH10,27.0,0.0
2021-07-15,18:43,HighLight,FH5,27.0,0.0
2021-07-15,18:43,HighLight,FH4,NA,0.0
2021-07-15,18:43,HighLight,RH5,NA,2.36
2021-07-15,18:43,HighLight,MH6,NA,0.03
2021-07-15,18:43,HighLight,MH5,27.0,0.0
2021-07-15,18:43,HighLight,FH2,27.19,0.0
2021-07-15,18:43,HighLight,RH2,27.19,0.0
2021-07-15,18:44,DARK,FD2,27.0,639.52
2021-07-15,18:44,DARK,FD6,NA,532.1
2021-07-15,18:44,DARK,FD1,NA,467.07
2021-07-15,18:44,DARK,RD10,NA,624.0
2021-07-15,18:44,DARK,MD5,NA,633.71
2021-07-15,18:44,DARK,MD6,27.0,403.66
2021-07-15,18:44,DARK,MD1,27.25,567.5
2021-07-15,18:44,DARK,RD3,27.0,638.01
2021-07-15,18:44,DARK,RD6,NA,622.61
2021-07-15,18:44,HighLight,MH1,26.94,2.1
2021-07-15,18:44,HighLight,RH10,27.0,0.0
2021-07-15,18:44,HighLight,FH5,27.0,0.0
2021-07-15,18:44,HighLight,FH4,NA,0.0
2021-07-15,18:44,HighLight,RH5,NA,2.12
2021-07-15,18:44,HighLight,MH6,NA,0.02
2021-07-15,18:44,HighLight,MH5,27.0,0.0
2021-07-15,18:44,HighLight,FH2,27.12,0.0
2021-07-15,18:44,HighLight,RH2,27.06,0.0
2021-07-15,18:45,DARK,FD2,27.0,639.16
2021-07-15,18:45,DARK,FD6,NA,531.83
2021-07-15,18:45,DARK,FD1,NA,466.79
2021-07-15,18:45,DARK,RD10,NA,623.97
2021-07-15,18:45,DARK,MD5,NA,633.51
2021-07-15,18:45,DARK,MD6,27.0,404.11
2021-07-15,18:45,DARK,MD1,27.25,567.45
2021-07-15,18:45,DARK,RD3,27.5,637.45
2021-07-15,18:45,DARK,RD6,NA,622.9
2021-07-15,18:45,HighLight,MH1,26.94,2.13
2021-07-15,18:45,HighLight,RH10,27.0,0.0
2021-07-15,18:45,HighLight,FH5,27.0,0.0
2021-07-15,18:45,HighLight,FH4,NA,0.0
2021-07-15,18:45,HighLight,RH5,NA,2.0
2021-07-15,18:45,HighLight,MH6,NA,0.02
2021-07-15,18:45,HighLight,MH5,27.0,0.0
2021-07-15,18:45,HighLight,FH2,27.12,0.0
2021-07-15,18:45,HighLight,RH2,27.06,0.01
2021-07-15,18:46,DARK,FD2,26.94,640.85
2021-07-15,18:46,DARK,FD6,NA,532.21
2021-07-15,18:46,DARK,FD1,NA,467.28
2021-07-15,18:46,DARK,RD10,NA,623.88
2021-07-15,18:46,DARK,MD5,NA,633.82
2021-07-15,18:46,DARK,MD6,27.0,403.35
2021-07-15,18:46,DARK,MD1,27.25,568.55
2021-07-15,18:46,DARK,RD3,27.0,638.44
2021-07-15,18:46,DARK,RD6,NA,623.41
2021-07-15,18:46,HighLight,MH1,26.88,2.05
2021-07-15,18:46,HighLight,RH10,27.0,0.22
2021-07-15,18:46,HighLight,FH5,27.0,0.0
2021-07-15,18:46,HighLight,FH4,NA,0.01
2021-07-15,18:46,HighLight,RH5,NA,2.26
2021-07-15,18:46,HighLight,MH6,NA,0.01
2021-07-15,18:46,HighLight,MH5,27.0,0.0
2021-07-15,18:46,HighLight,FH2,27.06,0.0
2021-07-15,18:46,HighLight,RH2,27.0,0.0
2021-07-15,18:47,DARK,FD2,26.94,640.05
2021-07-15,18:47,DARK,FD6,NA,531.47
2021-07-15,18:47,DARK,FD1,NA,467.01
2021-07-15,18:47,DARK,RD10,NA,623.3
2021-07-15,18:47,DARK,MD5,NA,633.43
2021-07-15,18:47,DARK,MD6,27.0,402.92
2021-07-15,18:47,DARK,MD1,27.25,567.56
2021-07-15,18:47,DARK,RD3,27.0,637.9
2021-07-15,18:47,DARK,RD6,NA,623.4
2021-07-15,18:47,HighLight,MH1,26.88,1.79
2021-07-15,18:47,HighLight,RH10,27.0,0.0
2021-07-15,18:47,HighLight,FH5,27.0,0.0
2021-07-15,18:47,HighLight,FH4,NA,0.01
2021-07-15,18:47,HighLight,RH5,NA,2.0
2021-07-15,18:47,HighLight,MH6,NA,0.01
2021-07-15,18:47,HighLight,MH5,27.0,0.0
2021-07-15,18:47,HighLight,FH2,27.12,0.0
2021-07-15,18:47,HighLight,RH2,27.06,0.0
2021-07-15,18:48,DARK,FD2,26.94,639.9
2021-07-15,18:48,DARK,FD6,NA,531.45
2021-07-15,18:48,DARK,FD1,NA,466.93
2021-07-15,18:48,DARK,RD10,NA,623.7
2021-07-15,18:48,DARK,MD5,NA,633.63
2021-07-15,18:48,DARK,MD6,27.0,403.85
2021-07-15,18:48,DARK,MD1,27.25,568.34
2021-07-15,18:48,DARK,RD3,27.0,637.72
2021-07-15,18:48,DARK,RD6,NA,624.4
2021-07-15,18:48,HighLight,MH1,26.88,2.1
2021-07-15,18:48,HighLight,RH10,26.5,0.0
2021-07-15,18:48,HighLight,FH5,27.0,0.0
2021-07-15,18:48,HighLight,FH4,NA,0.0
2021-07-15,18:48,HighLight,RH5,NA,1.99
2021-07-15,18:48,HighLight,MH6,NA,0.01
2021-07-15,18:48,HighLight,MH5,27.0,0.0
2021-07-15,18:48,HighLight,FH2,27.06,0.0
2021-07-15,18:48,HighLight,RH2,26.94,0.0
2021-07-15,18:49,DARK,FD2,26.94,640.28
2021-07-15,18:49,DARK,FD6,NA,531.8
2021-07-15,18:49,DARK,FD1,NA,466.52
2021-07-15,18:49,DARK,RD10,NA,623.59
2021-07-15,18:49,DARK,MD5,NA,633.49
2021-07-15,18:49,DARK,MD6,27.0,402.65
2021-07-15,18:49,DARK,MD1,27.25,567.82
2021-07-15,18:49,DARK,RD3,27.0,637.7
2021-07-15,18:49,DARK,RD6,NA,624.69
2021-07-15,18:49,HighLight,MH1,26.81,1.9
2021-07-15,18:49,HighLight,RH10,26.5,0.0
2021-07-15,18:49,HighLight,FH5,27.0,0.0
2021-07-15,18:49,HighLight,FH4,NA,0.01
2021-07-15,18:49,HighLight,RH5,NA,2.15
2021-07-15,18:49,HighLight,MH6,NA,0.01
2021-07-15,18:49,HighLight,MH5,27.0,0.0
2021-07-15,18:49,HighLight,FH2,27.06,0.0
2021-07-15,18:49,HighLight,RH2,26.94,0.0
2021-07-15,18:50,DARK,FD2,26.94,640.21
2021-07-15,18:50,DARK,FD6,NA,531.63
2021-07-15,18:50,DARK,FD1,NA,467.01
2021-07-15,18:50,DARK,RD10,NA,623.55
2021-07-15,18:50,DARK,MD5,NA,633.75
2021-07-15,18:50,DARK,MD6,27.0,402.63
2021-07-15,18:50,DARK,MD1,27.25,567.97
2021-07-15,18:50,DARK,RD3,27.0,639.0
2021-07-15,18:50,DARK,RD6,NA,623.78
2021-07-15,18:50,HighLight,MH1,26.75,1.56
2021-07-15,18:50,HighLight,RH10,26.5,0.0
2021-07-15,18:50,HighLight,FH5,27.0,0.0
2021-07-15,18:50,HighLight,FH4,NA,0.03
2021-07-15,18:50,HighLight,RH5,NA,2.73
2021-07-15,18:50,HighLight,MH6,NA,0.0
2021-07-15,18:50,HighLight,MH5,27.0,0.0
2021-07-15,18:50,HighLight,FH2,27.0,0.0
2021-07-15,18:50,HighLight,RH2,26.88,0.0
2021-07-15,18:51,DARK,FD2,26.94,640.12
2021-07-15,18:51,DARK,FD6,NA,531.54
2021-07-15,18:51,DARK,FD1,NA,466.1
2021-07-15,18:51,DARK,RD10,NA,623.87
2021-07-15,18:51,DARK,MD5,NA,633.7
2021-07-15,18:51,DARK,MD6,27.0,403.52
2021-07-15,18:51,DARK,MD1,27.19,568.23
2021-07-15,18:51,DARK,RD3,27.0,638.21
2021-07-15,18:51,DARK,RD6,NA,624.12
2021-07-15,18:51,HighLight,MH1,26.75,1.8
2021-07-15,18:51,HighLight,RH10,26.5,0.0
2021-07-15,18:51,HighLight,FH5,27.0,0.0
2021-07-15,18:51,HighLight,FH4,NA,0.0
2021-07-15,18:51,HighLight,RH5,NA,2.25
2021-07-15,18:51,HighLight,MH6,NA,0.01
2021-07-15,18:51,HighLight,MH5,27.0,0.0
2021-07-15,18:51,HighLight,FH2,27.0,0.0
2021-07-15,18:51,HighLight,RH2,26.88,0.0
2021-07-15,18:52,DARK,FD2,26.94,642.04
2021-07-15,18:52,DARK,FD6,NA,532.8
2021-07-15,18:52,DARK,FD1,NA,467.49
2021-07-15,18:52,DARK,RD10,NA,625.21
2021-07-15,18:52,DARK,MD5,NA,635.48
2021-07-15,18:52,DARK,MD6,26.5,404.63
2021-07-15,18:52,DARK,MD1,27.19,569.53
2021-07-15,18:52,DARK,RD3,27.0,640.69
2021-07-15,18:52,DARK,RD6,NA,624.53
2021-07-15,18:52,HighLight,MH1,26.75,1.75
2021-07-15,18:52,HighLight,RH10,26.5,0.0
2021-07-15,18:52,HighLight,FH5,27.0,0.0
2021-07-15,18:52,HighLight,FH4,NA,0.0
2021-07-15,18:52,HighLight,RH5,NA,3.02
2021-07-15,18:52,HighLight,MH6,NA,0.01
2021-07-15,18:52,HighLight,MH5,27.0,0.0
2021-07-15,18:52,HighLight,FH2,27.0,0.0
2021-07-15,18:52,HighLight,RH2,26.81,0.0
2021-07-15,18:53,DARK,FD2,26.94,640.39
2021-07-15,18:53,DARK,FD6,NA,531.86
2021-07-15,18:53,DARK,FD1,NA,465.81
2021-07-15,18:53,DARK,RD10,NA,623.55
2021-07-15,18:53,DARK,MD5,NA,633.46
2021-07-15,18:53,DARK,MD6,26.5,402.58
2021-07-15,18:53,DARK,MD1,27.19,567.86
2021-07-15,18:53,DARK,RD3,27.0,637.68
2021-07-15,18:53,DARK,RD6,NA,623.9
2021-07-15,18:53,HighLight,MH1,26.69,1.78
2021-07-15,18:53,HighLight,RH10,26.5,0.0
2021-07-15,18:53,HighLight,FH5,26.5,0.0
2021-07-15,18:53,HighLight,FH4,NA,0.04
2021-07-15,18:53,HighLight,RH5,NA,2.12
2021-07-15,18:53,HighLight,MH6,NA,0.02
2021-07-15,18:53,HighLight,MH5,27.0,0.0
2021-07-15,18:53,HighLight,FH2,26.94,0.0
2021-07-15,18:53,HighLight,RH2,26.75,0.0
2021-07-15,18:54,DARK,FD2,26.94,639.94
2021-07-15,18:54,DARK,FD6,NA,533.22
2021-07-15,18:54,DARK,FD1,NA,465.82
2021-07-15,18:54,DARK,RD10,NA,625.01
2021-07-15,18:54,DARK,MD5,NA,635.56
2021-07-15,18:54,DARK,MD6,26.5,402.7
2021-07-15,18:54,DARK,MD1,27.19,567.54
2021-07-15,18:54,DARK,RD3,27.0,638.38
2021-07-15,18:54,DARK,RD6,NA,624.17
2021-07-15,18:54,HighLight,MH1,26.75,2.0
2021-07-15,18:54,HighLight,RH10,26.5,0.0
2021-07-15,18:54,HighLight,FH5,26.5,0.0
2021-07-15,18:54,HighLight,FH4,NA,0.0
2021-07-15,18:54,HighLight,RH5,NA,2.16
2021-07-15,18:54,HighLight,MH6,NA,0.02
2021-07-15,18:54,HighLight,MH5,27.0,0.0
2021-07-15,18:54,HighLight,FH2,27.0,0.0
2021-07-15,18:54,HighLight,RH2,26.81,0.0
2021-07-15,18:55,DARK,FD2,26.94,639.09
2021-07-15,18:55,DARK,FD6,NA,530.89
2021-07-15,18:55,DARK,FD1,NA,464.89
2021-07-15,18:55,DARK,RD10,NA,623.14
2021-07-15,18:55,DARK,MD5,NA,632.88
2021-07-15,18:55,DARK,MD6,26.5,401.31
2021-07-15,18:55,DARK,MD1,27.19,566.89
2021-07-15,18:55,DARK,RD3,27.0,636.08
2021-07-15,18:55,DARK,RD6,NA,624.06
2021-07-15,18:55,HighLight,MH1,26.69,1.76
2021-07-15,18:55,HighLight,RH10,26.5,0.0
2021-07-15,18:55,HighLight,FH5,26.5,0.0
2021-07-15,18:55,HighLight,FH4,NA,0.0
2021-07-15,18:55,HighLight,RH5,NA,1.98
2021-07-15,18:55,HighLight,MH6,NA,0.01
2021-07-15,18:55,HighLight,MH5,27.0,0.0
2021-07-15,18:55,HighLight,FH2,26.94,0.0
2021-07-15,18:55,HighLight,RH2,26.81,0.0
2021-07-15,18:56,DARK,FD2,26.94,642.01
2021-07-15,18:56,DARK,FD6,NA,532.86
2021-07-15,18:56,DARK,FD1,NA,466.99
2021-07-15,18:56,DARK,RD10,NA,625.0
2021-07-15,18:56,DARK,MD5,NA,635.05
2021-07-15,18:56,DARK,MD6,26.5,403.32
2021-07-15,18:56,DARK,MD1,27.19,569.48
2021-07-15,18:56,DARK,RD3,27.0,639.63
2021-07-15,18:56,DARK,RD6,NA,625.02
2021-07-15,18:56,HighLight,MH1,26.69,1.41
2021-07-15,18:56,HighLight,RH10,26.5,0.0
2021-07-15,18:56,HighLight,FH5,26.5,0.0
2021-07-15,18:56,HighLight,FH4,NA,0.02
2021-07-15,18:56,HighLight,RH5,NA,2.55
2021-07-15,18:56,HighLight,MH6,NA,0.0
2021-07-15,18:56,HighLight,MH5,27.0,0.0
2021-07-15,18:56,HighLight,FH2,27.0,0.0
2021-07-15,18:56,HighLight,RH2,26.81,0.0
2021-07-15,18:57,DARK,FD2,26.94,639.66
2021-07-15,18:57,DARK,FD6,NA,530.89
2021-07-15,18:57,DARK,FD1,NA,464.89
2021-07-15,18:57,DARK,RD10,NA,623.71
2021-07-15,18:57,DARK,MD5,NA,633.6
2021-07-15,18:57,DARK,MD6,26.5,403.05
2021-07-15,18:57,DARK,MD1,27.19,567.83
2021-07-15,18:57,DARK,RD3,27.0,638.21
2021-07-15,18:57,DARK,RD6,NA,624.02
2021-07-15,18:57,HighLight,MH1,26.62,2.1
2021-07-15,18:57,HighLight,RH10,26.5,0.0
2021-07-15,18:57,HighLight,FH5,26.5,0.0
2021-07-15,18:57,HighLight,FH4,NA,0.15
2021-07-15,18:57,HighLight,RH5,NA,2.06
2021-07-15,18:57,HighLight,MH6,NA,0.0
2021-07-15,18:57,HighLight,MH5,27.0,0.01
2021-07-15,18:57,HighLight,FH2,26.88,0.15
2021-07-15,18:57,HighLight,RH2,26.75,0.02
2021-07-15,18:58,DARK,FD2,26.88,641.94
2021-07-15,18:58,DARK,FD6,NA,532.9
2021-07-15,18:58,DARK,FD1,NA,466.3
2021-07-15,18:58,DARK,RD10,NA,625.3
2021-07-15,18:58,DARK,MD5,NA,634.8
2021-07-15,18:58,DARK,MD6,26.5,403.19
2021-07-15,18:58,DARK,MD1,27.19,568.78
2021-07-15,18:58,DARK,RD3,27.0,639.01
2021-07-15,18:58,DARK,RD6,NA,626.64
2021-07-15,18:58,HighLight,MH1,26.69,1.65
2021-07-15,18:58,HighLight,RH10,26.5,0.0
2021-07-15,18:58,HighLight,FH5,26.5,0.0
2021-07-15,18:58,HighLight,FH4,NA,0.25
2021-07-15,18:58,HighLight,RH5,NA,1.87
2021-07-15,18:58,HighLight,MH6,NA,0.03
2021-07-15,18:58,HighLight,MH5,27.0,0.0
2021-07-15,18:58,HighLight,FH2,27.0,0.0
2021-07-15,18:58,HighLight,RH2,26.81,0.01
2021-07-15,18:59,DARK,FD2,26.88,641.7
2021-07-15,18:59,DARK,FD6,NA,532.01
2021-07-15,18:59,DARK,FD1,NA,466.21
2021-07-15,18:59,DARK,RD10,NA,625.15
2021-07-15,18:59,DARK,MD5,NA,634.72
2021-07-15,18:59,DARK,MD6,26.5,404.67
2021-07-15,18:59,DARK,MD1,27.12,569.06
2021-07-15,18:59,DARK,RD3,27.0,639.93
2021-07-15,18:59,DARK,RD6,NA,624.97
2021-07-15,18:59,HighLight,MH1,26.62,1.5
2021-07-15,18:59,HighLight,RH10,26.5,0.0
2021-07-15,18:59,HighLight,FH5,26.5,0.0
2021-07-15,18:59,HighLight,FH4,NA,0.05
2021-07-15,18:59,HighLight,RH5,NA,2.13
2021-07-15,18:59,HighLight,MH6,NA,0.02
2021-07-15,18:59,HighLight,MH5,27.0,0.0
2021-07-15,18:59,HighLight,FH2,26.88,0.0
2021-07-15,18:59,HighLight,RH2,26.75,0.15
2021-07-15,19:00,DARK,FD2,26.88,640.56
2021-07-15,19:00,DARK,FD6,NA,529.98
2021-07-15,19:00,DARK,FD1,NA,465.76
2021-07-15,19:00,DARK,RD10,NA,622.61
2021-07-15,19:00,DARK,MD5,NA,631.53
2021-07-15,19:00,DARK,MD6,26.5,404.23
2021-07-15,19:00,DARK,MD1,27.12,568.87
2021-07-15,19:00,DARK,RD3,27.0,639.78
2021-07-15,19:00,DARK,RD6,NA,623.16
2021-07-15,19:00,HighLight,MH1,26.69,1.92
2021-07-15,19:00,HighLight,RH10,26.5,0.0
2021-07-15,19:00,HighLight,FH5,26.5,0.0
2021-07-15,19:00,HighLight,FH4,NA,0.0
2021-07-15,19:00,HighLight,RH5,NA,1.71
2021-07-15,19:00,HighLight,MH6,NA,0.07
2021-07-15,19:00,HighLight,MH5,27.0,0.0
2021-07-15,19:00,HighLight,FH2,26.94,0.0
2021-07-15,19:00,HighLight,RH2,26.81,0.02
2021-07-15,19:01,DARK,FD2,26.88,639.57
2021-07-15,19:01,DARK,FD6,NA,530.5
2021-07-15,19:01,DARK,FD1,NA,464.68
2021-07-15,19:01,DARK,RD10,NA,622.77
2021-07-15,19:01,DARK,MD5,NA,632.85
2021-07-15,19:01,DARK,MD6,26.5,402.13
2021-07-15,19:01,DARK,MD1,27.12,567.22
2021-07-15,19:01,DARK,RD3,27.0,637.93
2021-07-15,19:01,DARK,RD6,NA,622.16
2021-07-15,19:01,HighLight,MH1,26.62,1.6
2021-07-15,19:01,HighLight,RH10,26.5,0.0
2021-07-15,19:01,HighLight,FH5,26.5,0.0
2021-07-15,19:01,HighLight,FH4,NA,0.1
2021-07-15,19:01,HighLight,RH5,NA,3.25
2021-07-15,19:01,HighLight,MH6,NA,0.0
2021-07-15,19:01,HighLight,MH5,27.0,0.0
2021-07-15,19:01,HighLight,FH2,26.94,0.0
2021-07-15,19:01,HighLight,RH2,26.75,0.0
2021-07-15,19:02,DARK,FD2,26.88,641.44
2021-07-15,19:02,DARK,FD6,NA,531.9
2021-07-15,19:02,DARK,FD1,NA,466.09
2021-07-15,19:02,DARK,RD10,NA,624.34
2021-07-15,19:02,DARK,MD5,NA,634.71
2021-07-15,19:02,DARK,MD6,26.5,402.55
2021-07-15,19:02,DARK,MD1,27.12,568.32
2021-07-15,19:02,DARK,RD3,27.0,640.71
2021-07-15,19:02,DARK,RD6,NA,624.02
2021-07-15,19:02,HighLight,MH1,26.69,1.52
2021-07-15,19:02,HighLight,RH10,26.5,0.0
2021-07-15,19:02,HighLight,FH5,26.5,0.0
2021-07-15,19:02,HighLight,FH4,NA,0.0
2021-07-15,19:02,HighLight,RH5,NA,3.57
2021-07-15,19:02,HighLight,MH6,NA,0.03
2021-07-15,19:02,HighLight,MH5,27.0,0.01
2021-07-15,19:02,HighLight,FH2,27.0,0.0
2021-07-15,19:02,HighLight,RH2,26.81,0.0
2021-07-15,19:03,DARK,FD2,26.88,641.54
2021-07-15,19:03,DARK,FD6,NA,532.07
2021-07-15,19:03,DARK,FD1,NA,465.63
2021-07-15,19:03,DARK,RD10,NA,624.51
2021-07-15,19:03,DARK,MD5,NA,635.03
2021-07-15,19:03,DARK,MD6,26.5,403.05
2021-07-15,19:03,DARK,MD1,27.12,568.96
2021-07-15,19:03,DARK,RD3,27.0,639.94
2021-07-15,19:03,DARK,RD6,NA,623.52
2021-07-15,19:03,HighLight,MH1,26.62,1.84
2021-07-15,19:03,HighLight,RH10,26.5,0.0
